DOMAIN,TABLE_NAME,COLUMN_ID,COLUMN_NAME,DATA_TYPE,NULLABLE,DATA_DEFAULT,ORACLE_COLUMN_COMMENT,UI_FIELD_NAME,FIELD_DESCRIPTION,JAVA_OBJECT,JAVA_PROPERTY,LOOKUP_TABLE,LOOKUP_COLUMN,FIELD_ORIGIN,MAPPING_PRIORITY,EXTRACT_TYPE,CONTAINS_PII
Proposal / pre-award,NARRATIVE,12,FILE_NAME,VARCHAR2(150),Y,,,File Name,"This is the name of the file path and name that the user is uploading; can be typed in or the user can use the ""browse"" feature to find the file on their computer or attached mass storage device",org.kuali.coeus.propdev.impl.attachment.Narrative,name,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,NARRATIVE,13,UPDATE_USER,VARCHAR2(60),N,,,Uploaded By,User who uploads the document,org.kuali.coeus.propdev.impl.attachment.Narrative,updateUser,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,NARRATIVE,14,UPDATE_TIMESTAMP,DATE,N,,,Posted Timestamp,Date and Time when attachments gets uploaded,org.kuali.coeus.propdev.impl.attachment.Narrative,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,NARRATIVE,15,NARRATIVE_TYPE_CODE,VARCHAR2(3),N,,,Attachment Type,Types of the Proposal Attachments,org.kuali.coeus.propdev.impl.attachment.Narrative,narrativeTypeCode,NARRATIVE_TYPE,NARRATIVE_TYPE_CODE,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,NARRATIVE,16,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.propdev.impl.attachment.Narrative,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,NARRATIVE,17,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.propdev.impl.attachment.Narrative,objectId,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,NARRATIVE,18,CONTENT_TYPE,VARCHAR2(100),Y,,,,,org.kuali.coeus.propdev.impl.attachment.Narrative,type,,,CORE_KUALI,MEDIUM,EMPTY,N
Proposal / pre-award,NARRATIVE_ATTACHMENT,1,PROPOSAL_NUMBER,VARCHAR2(12),N,,,Proposal Number,Proposal Number,org.kuali.coeus.propdev.impl.attachment.NarrativeAttachment,proposalNumber,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Proposal / pre-award,NARRATIVE_ATTACHMENT,2,MODULE_NUMBER,"NUMBER(4,0)",N,,,Module Number,Module Number,org.kuali.coeus.propdev.impl.attachment.NarrativeAttachment,moduleNumber,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Proposal / pre-award,NARRATIVE_ATTACHMENT,3,FILE_NAME,VARCHAR2(150),Y,,,File Name,File Name,org.kuali.coeus.propdev.impl.attachment.NarrativeAttachment,name,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Proposal / pre-award,NARRATIVE_ATTACHMENT,4,CONTENT_TYPE,VARCHAR2(255),Y,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeAttachment,type,,,LOOKUP_REFERENCE,MEDIUM,EMPTY,N
Proposal / pre-award,NARRATIVE_ATTACHMENT,5,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeAttachment,updateUser,,,LOOKUP_REFERENCE,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,NARRATIVE_ATTACHMENT,6,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeAttachment,updateTimestamp,,,LOOKUP_REFERENCE,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,NARRATIVE_ATTACHMENT,7,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeAttachment,versionNumber,,,LOOKUP_REFERENCE,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,NARRATIVE_ATTACHMENT,8,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeAttachment,objectId,,,LOOKUP_REFERENCE,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,NARRATIVE_ATTACHMENT,9,FILE_DATA_ID,VARCHAR2(36),N,,,,,,,,,,,EMPTY,N
Proposal / pre-award,NARRATIVE_ATTACHMENT,10,UPLOAD_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeAttachment,uploadTimestamp,,,LOOKUP_REFERENCE,MEDIUM,EMPTY,N
Proposal / pre-award,NARRATIVE_ATTACHMENT,11,UPLOAD_USER,VARCHAR2(100),N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeAttachment,uploadUser,,,LOOKUP_REFERENCE,MEDIUM,EMPTY,N
Proposal / pre-award,NARRATIVE_STATUS,1,NARRATIVE_STATUS_CODE,VARCHAR2(3),N,,,Narrative Status Code,Narrative Status Code,org.kuali.coeus.propdev.impl.attachment.NarrativeStatus,code,,,LOOKUP_REFERENCE,HIGH,FULL,N
Proposal / pre-award,NARRATIVE_STATUS,2,DESCRIPTION,VARCHAR2(20),N,,,Description,Description,org.kuali.coeus.propdev.impl.attachment.NarrativeStatus,description,,,LOOKUP_REFERENCE,HIGH,FULL,N
Proposal / pre-award,NARRATIVE_STATUS,3,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeStatus,updateTimestamp,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Proposal / pre-award,NARRATIVE_STATUS,4,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeStatus,updateUser,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Proposal / pre-award,NARRATIVE_STATUS,5,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeStatus,versionNumber,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Proposal / pre-award,NARRATIVE_STATUS,6,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeStatus,objectId,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Proposal / pre-award,NARRATIVE_TYPE,1,NARRATIVE_TYPE_CODE,VARCHAR2(3),N,,,Narrative Type,Narrative Type,org.kuali.coeus.propdev.impl.attachment.NarrativeType,code,,,LOOKUP_REFERENCE,HIGH,FULL,N
Proposal / pre-award,NARRATIVE_TYPE,2,DESCRIPTION,VARCHAR2(200),N,,,Description,Description,org.kuali.coeus.propdev.impl.attachment.NarrativeType,description,,,LOOKUP_REFERENCE,HIGH,FULL,N
Proposal / pre-award,NARRATIVE_TYPE,3,SYSTEM_GENERATED,VARCHAR2(1),N,,,System Generated,System Generated,org.kuali.coeus.propdev.impl.attachment.NarrativeType,systemGenerated,,,LOOKUP_REFERENCE,HIGH,FULL,N
Proposal / pre-award,NARRATIVE_TYPE,4,ALLOW_MULTIPLE,VARCHAR2(1),N,,,Allow Multiple,Allow Multiple,org.kuali.coeus.propdev.impl.attachment.NarrativeType,allowMultiple,,,LOOKUP_REFERENCE,HIGH,FULL,N
Proposal / pre-award,NARRATIVE_TYPE,5,NARRATIVE_TYPE_GROUP,VARCHAR2(1),Y,,,Narrative Type Group,Narrative Type Group,org.kuali.coeus.propdev.impl.attachment.NarrativeType,narrativeTypeGroup,,,LOOKUP_REFERENCE,HIGH,FULL,N
Proposal / pre-award,NARRATIVE_TYPE,6,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeType,updateTimestamp,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Proposal / pre-award,NARRATIVE_TYPE,7,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeType,updateUser,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Proposal / pre-award,NARRATIVE_TYPE,8,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeType,versionNumber,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Proposal / pre-award,NARRATIVE_TYPE,9,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeType,objectId,,,LOOKUP_REFERENCE,NOT_FOR_HURON,FULL,N
Proposal / pre-award,NARRATIVE_USER_RIGHTS,1,PROPOSAL_NUMBER,VARCHAR2(12),N,,,Proposal Number,Proposal Number,org.kuali.coeus.propdev.impl.attachment.NarrativeUserRights,proposalNumber,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,NARRATIVE_USER_RIGHTS,2,MODULE_NUMBER,"NUMBER(4,0)",N,,,Module Number,Module Number,org.kuali.coeus.propdev.impl.attachment.NarrativeUserRights,moduleNumber,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,NARRATIVE_USER_RIGHTS,3,USER_ID,VARCHAR2(40),N,,,User Id,User Id,org.kuali.coeus.propdev.impl.attachment.NarrativeUserRights,userId,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,NARRATIVE_USER_RIGHTS,4,ACCESS_TYPE,CHAR(1),N,,,Access Type,Access Type,org.kuali.coeus.propdev.impl.attachment.NarrativeUserRights,accessType,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,NARRATIVE_USER_RIGHTS,5,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeUserRights,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,NARRATIVE_USER_RIGHTS,6,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeUserRights,updateUser,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,NARRATIVE_USER_RIGHTS,7,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeUserRights,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,NARRATIVE_USER_RIGHTS,8,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.propdev.impl.attachment.NarrativeUserRights,objectId,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APPLICATION,1,PROPOSAL_NUMBER,VARCHAR2(12),N,,,Proposal Number,Proposal Number,org.kuali.coeus.propdev.impl.s2s.S2sApplication,proposalNumber,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APPLICATION,2,APPLICATION,CLOB,Y,,,Application,Application,org.kuali.coeus.propdev.impl.s2s.S2sApplication,application,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APPLICATION,3,UPDATE_TIMESTAMP,DATE,Y,,,,,org.kuali.coeus.propdev.impl.s2s.S2sApplication,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APPLICATION,4,UPDATE_USER,VARCHAR2(60),Y,,,,,org.kuali.coeus.propdev.impl.s2s.S2sApplication,updateUser,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APPLICATION,5,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.propdev.impl.s2s.S2sApplication,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APPLICATION,6,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.propdev.impl.s2s.S2sApplication,objectId,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APP_ATTACHMENTS,1,CONTENT_ID,VARCHAR2(300),N,,,Attachments,Attachments,org.kuali.coeus.propdev.impl.s2s.S2sAppAttachments,contentId,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_ATTACHMENTS,2,PROPOSAL_NUMBER,VARCHAR2(12),N,,,Proposal Number,Proposal Number,org.kuali.coeus.propdev.impl.s2s.S2sAppAttachments,proposalNumber,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_ATTACHMENTS,3,HASH_CODE,VARCHAR2(200),Y,,,Hash Code,Hash Code,org.kuali.coeus.propdev.impl.s2s.S2sAppAttachments,hashCode,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_ATTACHMENTS,4,UPDATE_TIMESTAMP,DATE,Y,,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppAttachments,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APP_ATTACHMENTS,5,UPDATE_USER,VARCHAR2(60),Y,,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppAttachments,updateUser,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APP_ATTACHMENTS,6,CONTENT_TYPE,VARCHAR2(255),Y,,,Content Type,Content Type,org.kuali.coeus.propdev.impl.s2s.S2sAppAttachments,contentType,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_ATTACHMENTS,7,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppAttachments,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APP_ATTACHMENTS,8,S2S_APP_ATTACHMENT_ID,"NUMBER(12,0)",N,,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppAttachments,id,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_ATTACHMENTS,9,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppAttachments,objectId,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APP_ATTACHMENTS,10,FILE_DATA_ID,VARCHAR2(36),Y,,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppAttachments,fileDataId,,,CORE_KUALI,MEDIUM,EMPTY,N
Proposal / pre-award,S2S_APP_ATTACHMENTS,11,FILE_NAME,VARCHAR2(150),Y,,,File Name,File Name,org.kuali.coeus.propdev.impl.s2s.S2sAppAttachments,name,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,1,SUBMISSION_NUMBER,"NUMBER(3,0)",N,,,Submission Number,Submission Number,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,submissionNumber,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,2,COMMENTS,VARCHAR2(2000),Y,,,Comments,Comments,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,comments,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,3,STATUS,VARCHAR2(50),Y,,,Status,Status,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,status,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,4,GG_TRACKING_ID,VARCHAR2(50),Y,,,S2S Tracking Id,S2S Tracking Id,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,ggTrackingId,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,5,AGENCY_TRACKING_ID,VARCHAR2(50),Y,,,Agency Tracking Id,Agency Tracking Id,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,agencyTrackingId,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,6,RECEIVED_DATE,DATE,Y,,,Received Date,,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,receivedDate,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,7,LAST_MODIFIED_DATE,DATE,Y,,,Last Modified Date,,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,lastModifiedDate,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,8,LAST_NOTIFIED_DATE,DATE,Y,,,Last Notified Date,,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,lastNotifiedDate,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,9,UPDATE_TIMESTAMP,DATE,Y,,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,10,UPDATE_USER,VARCHAR2(60),Y,,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,updateUser,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,11,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,12,PROPOSAL_NUMBER,VARCHAR2(12),N,,,Proposal Number,Proposal Number,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,proposalNumber,,,CORE_KUALI,HIGH,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,13,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,objectId,,,CORE_KUALI,NOT_FOR_HURON,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,14,GG_APP_ZIP_FILE_ID,VARCHAR2(36),Y,,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,ggApplicationZipFileId,,,CORE_KUALI,MEDIUM,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION,15,NIH_APP_PDF_FILE_ID,VARCHAR2(36),Y,,,,,org.kuali.coeus.propdev.impl.s2s.S2sAppSubmission,nihApplicationPdfFileId,,,CORE_KUALI,MEDIUM,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,1,SUBMISSION_NUMBER,"NUMBER(3,0)",Y,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,2,COMMENTS,VARCHAR2(2000),Y,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,3,STATUS,VARCHAR2(50),Y,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,4,GG_TRACKING_ID,VARCHAR2(50),Y,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,5,AGENCY_TRACKING_ID,VARCHAR2(50),Y,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,6,RECEIVED_DATE,DATE,Y,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,7,LAST_MODIFIED_DATE,DATE,Y,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,8,LAST_NOTIFIED_DATE,DATE,Y,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,9,UPDATE_TIMESTAMP,DATE,Y,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,10,UPDATE_USER,VARCHAR2(60),Y,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,11,VER_NBR,"NUMBER(8,0)",N,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,12,PROPOSAL_NUMBER,VARCHAR2(12),Y,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_APP_SUBMISSION_01152019,13,OBJ_ID,VARCHAR2(36),N,,,,,,,,,,,EMPTY,N
Proposal / pre-award,S2S_ERROR,1,S2S_ERROR_ID,"NUMBER(12,0)",N,,,S2s Error Id,S2s Error Id,org.kuali.coeus.propdev.impl.s2s.S2sError,id,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_ERROR,2,MESSAGE_KEY,VARCHAR2(200),N,,,Key,Key,org.kuali.coeus.propdev.impl.s2s.S2sError,key,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_ERROR,3,MESSAGE,VARCHAR2(200),N,,,Message,Message,org.kuali.coeus.propdev.impl.s2s.S2sError,message,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_ERROR,4,FIX_LINK,VARCHAR2(200),N,,,Link,Link,org.kuali.coeus.propdev.impl.s2s.S2sError,link,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_ERROR,5,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.propdev.impl.s2s.S2sError,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Proposal / pre-award,S2S_ERROR,6,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.propdev.impl.s2s.S2sError,updateUser,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Proposal / pre-award,S2S_ERROR,7,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.propdev.impl.s2s.S2sError,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Proposal / pre-award,S2S_ERROR,8,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.propdev.impl.s2s.S2sError,objectId,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Proposal / pre-award,S2S_FORM_CONFIG,1,S2S_FORM_CONFIG_ID,VARCHAR2(25),N,,,S2s Error Id,S2s Error Id,org.kuali.coeus.propdev.impl.s2s.S2sFormConfiguration,id,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_FORM_CONFIG,2,FORM_NAME,VARCHAR2(50),N,,,Form Name,Form Name,org.kuali.coeus.propdev.impl.s2s.S2sFormConfiguration,formName,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_FORM_CONFIG,3,ACTIVE_FLAG,CHAR(1),N,,,Form Active,Form Active,org.kuali.coeus.propdev.impl.s2s.S2sFormConfiguration,active,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_FORM_CONFIG,4,INACTIVE_MESSAGE,VARCHAR2(200),Y,,,Inactive Message,Inactive Message,org.kuali.coeus.propdev.impl.s2s.S2sFormConfiguration,inactiveMessage,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_FORM_CONFIG,5,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.propdev.impl.s2s.S2sFormConfiguration,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Proposal / pre-award,S2S_FORM_CONFIG,6,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.propdev.impl.s2s.S2sFormConfiguration,updateUser,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Proposal / pre-award,S2S_FORM_CONFIG,7,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.coeus.propdev.impl.s2s.S2sFormConfiguration,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Proposal / pre-award,S2S_FORM_CONFIG,8,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.propdev.impl.s2s.S2sFormConfiguration,objectId,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Proposal / pre-award,S2S_FORM_TO_QUESTIONNAIRE,1,S2S_FORM_TO_QUESTIONNAIRE_ID,"NUMBER(12,0)",N,,,Id,S2S Opportunity Form to Questionnaire Mapping Id,org.kuali.coeus.propdev.impl.s2s.question.S2sOppFormQuestionnaire,s2sOppFormQuestionnaireId,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_FORM_TO_QUESTIONNAIRE,2,OPP_NAME_SPACE,VARCHAR2(200),N,,,Opportunity Name Space,Namespace,org.kuali.coeus.propdev.impl.s2s.question.S2sOppFormQuestionnaire,oppNameSpace,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_FORM_TO_QUESTIONNAIRE,3,FORM_NAME,VARCHAR2(100),N,,,Form Name,Form Name,org.kuali.coeus.propdev.impl.s2s.question.S2sOppFormQuestionnaire,formName,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_FORM_TO_QUESTIONNAIRE,4,QUESTIONNAIRE_ID,"NUMBER(12,0)",N,,,Questionnaire Id,Questionnaire Ref Id,org.kuali.coeus.propdev.impl.s2s.question.S2sOppFormQuestionnaire,questionnaireId,,,CORE_KUALI,HIGH,FULL,N
Proposal / pre-award,S2S_FORM_TO_QUESTIONNAIRE,5,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.coeus.propdev.impl.s2s.question.S2sOppFormQuestionnaire,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Proposal / pre-award,S2S_FORM_TO_QUESTIONNAIRE,6,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.coeus.propdev.impl.s2s.question.S2sOppFormQuestionnaire,updateUser,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Proposal / pre-award,S2S_FORM_TO_QUESTIONNAIRE,7,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.coeus.propdev.impl.s2s.question.S2sOppFormQuestionnaire,objectId,,,CORE_KUALI,NOT_FOR_HURON,FULL,N
Proposal / pre-award,S2S_FORM_TO_QUESTIONNAIRE,8,VER_NBR,"NUMBER(8,0)",N,,,,,,,,,,,FULL,N
Proposal / pre-award,S2S_OPPORTUNITY,1,PROPOSAL_NUMBER,VARCHAR2(8),N,,,Proposal Number,Proposal Number,org.kuali.coeus.propdev.impl.s2s.S2sOpportunity,proposalNumber,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Proposal / pre-award,S2S_OPPORTUNITY,2,OPPORTUNITY_TITLE,VARCHAR2(255),Y,,,Opportunity Title,"The title of a publicly available document, announcing a federal agency's intentions to award discretionary grants or cooperative agreements, usually as a result of competition for funds.  AKA  Funding opportunity announcements, notices of funding availability, or solicitations.",org.kuali.coeus.propdev.impl.s2s.S2sOpportunity,opportunityTitle,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Proposal / pre-award,S2S_OPPORTUNITY,3,COMPETETION_ID,VARCHAR2(50),Y,,,Competition ID,Competition ID,org.kuali.coeus.propdev.impl.s2s.S2sOpportunity,competitionId,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Proposal / pre-award,S2S_OPPORTUNITY,4,OPENING_DATE,DATE,Y,,,Opening Date,Opening Date,org.kuali.coeus.propdev.impl.s2s.S2sOpportunity,openingDate,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Proposal / pre-award,S2S_OPPORTUNITY,5,CLOSING_DATE,DATE,Y,,,Closing Date,Closing Date,org.kuali.coeus.propdev.impl.s2s.S2sOpportunity,closingDate,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Proposal / pre-award,S2S_OPPORTUNITY,6,SCHEMA_URL,VARCHAR2(200),Y,,,Schema URL,Schema URL,org.kuali.coeus.propdev.impl.s2s.S2sOpportunity,schemaUrl,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
Proposal / pre-award,S2S_OPPORTUNITY,7,INSTRUCTION_URL,VARCHAR2(200),Y,,,Instruction Page,Instruction Page,org.kuali.coeus.propdev.impl.s2s.S2sOpportunity,instructionUrl,,,LOOKUP_REFERENCE,HIGH,EMPTY,N
